id_agresor,sexo_agre,edad_agre,r_fam_vic,conv_agre,r_nofiliar,zona_conf,armas
AGR_002676,M,34,22,1,,2,
AGR_002677,M,22,23,2,,2,3
AGR_002678,M,40,25,2,10,2,
AGR_002679,M,15,24,2,,2,
AGR_002680,M,26,25,1,10,2,3
AGR_002681,M,99,25,2,4,2,15
AGR_002682,M,30,16,2,,2,
AGR_002683,M,50,23,,3,2,
AGR_002684,F,99,2,1,,2,3
AGR_002685,M,20,9,1,,2,15
AGR_002686,M,29,23,,8,2,
AGR_002687,M,30,19,2,,2,4
AGR_002688,,13,22,2,,2,
AGR_002689,M,45,5,2,,2,
AGR_002690,M,32,3,2,,2,3
AGR_002691,M,25,21,2,,2,3
AGR_002692,M,13,17,2,,2,
AGR_002693,M,17,21,2,,2,
AGR_002694,M,36,1,1,,2,2
AGR_002695,F,61,1,1,,2,3
AGR_002696,M,47,2,2,,2,3
AGR_002697,M,30,10,1,,2,9
AGR_002698,M,19,2,1,,2,4
AGR_002699,M,21,17,1,,2,
AGR_002700,M,46,17,1,,1,
AGR_002701,M,99,13,2,,2,3
AGR_002702,M,12,23,,7,2,
AGR_002703,M,24,3,2,,1,4
AGR_002704,M,99,1,1,,2,1
AGR_002705,M,99,1,2,,2,2
AGR_002706,M,30,21,,6,1,
AGR_002707,M,26,22,1,,2,1
AGR_002708,M,11,25,2,4,2,2
AGR_002709,F,41,10,2,,2,2
AGR_002710,M,99,24,2,,2,2
AGR_002711,M,50,25,1,8,2,3
AGR_002712,F,25,25,2,3,1,3
AGR_002713,M,18,25,2,8,2,
AGR_002714,M,32,9,1,,1,
AGR_002715,M,50,22,,,1,
AGR_002716,M,58,14,2,,2,
AGR_002717,M,20,7,2,,2,3
AGR_002718,M,27,7,2,,2,4
AGR_002719,M,22,21,1,,2,
AGR_002720,M,35,21,2,,2,4
AGR_002721,M,70,23,,2,2,
AGR_002722,M,23,13,1,,2,4
AGR_002723,M,50,13,1,,2,3
AGR_002724,M,42,1,1,,2,
AGR_002725,,40,10,1,,2,
AGR_002726,M,50,23,,6,2,
AGR_002727,M,46,2,1,,2,2
AGR_002728,M,10,18,1,,2,
AGR_002729,M,39,1,1,,2,3
AGR_002730,M,22,14,1,,2,
AGR_002731,M,26,23,,6,2,
AGR_002732,M,0,25,2,8,1,15
AGR_002733,M,31,22,2,,2,1
AGR_002734,F,0,10,2,,2,14
AGR_002735,M,2,10,1,,2,4
AGR_002736,I,0,25,2,6,2,13
AGR_002737,M,90,21,2,,2,
AGR_002738,M,58,17,2,,2,
AGR_002739,M,24,,,,2,
AGR_002740,,10,23,,7,2,
AGR_002741,M,60,23,,10,2,
AGR_002742,M,42,2,2,,2,3
AGR_002743,M,65,14,1,,2,
AGR_002744,F,51,19,2,,2,3
AGR_002745,F,55,9,1,,2,3
AGR_002746,M,99,15,1,,1,
AGR_002747,F,35,23,,10,2,3
AGR_002748,M,60,14,2,,1,
AGR_002749,M,10,15,1,,2,
AGR_002750,M,47,1,2,,2,1
AGR_002751,F,44,10,1,,2,4
AGR_002752,M,99,9,2,,2,3
AGR_002753,F,0,25,1,11,2,15
AGR_002754,F,2,23,2,,2,4
AGR_002755,M,40,12,1,,2,
AGR_002756,F,24,13,1,,2,
AGR_002757,M,99,3,2,,2,
AGR_002758,M,34,2,1,,2,10
AGR_002759,F,15,11,1,,2,2
AGR_002760,M,29,7,2,,2,
AGR_002761,M,33,5,2,,2,4
AGR_002762,M,33,18,2,,2,
AGR_002763,M,36,1,,,2,1
AGR_002764,M,30,9,2,,2,3
AGR_002765,F,30,3,1,,2,3
AGR_002766,M,33,3,2,,2,3
AGR_002767,F,39,2,1,,2,3
AGR_002768,M,30,23,,10,2,
AGR_002769,M,25,6,2,,1,3
AGR_002770,M,10,23,,4,2,
AGR_002771,M,49,1,2,,2,3
AGR_002772,M,70,1,1,,2,
AGR_002773,M,23,15,2,,2,
AGR_002774,M,28,23,,7,2,
AGR_002775,M,0,25,2,7,1,
AGR_002776,F,0,25,2,2,2,4
AGR_002777,M,90,17,2,,2,4
AGR_002778,M,25,2,1,,2,4
AGR_002779,M,35,21,2,,2,3
AGR_002780,M,65,21,2,,2,
AGR_002781,M,50,9,2,,2,
AGR_002782,M,30,9,1,,2,8
AGR_002783,F,40,10,1,,1,15
AGR_002784,M,55,23,,10,2,
AGR_002785,M,24,9,1,,2,3
AGR_002786,M,43,23,,2,2,
AGR_002787,M,33,23,,3,2,
AGR_002788,M,21,17,2,,2,
AGR_002789,M,30,23,,2,2,
AGR_002790,M,53,13,2,,2,3
AGR_002791,M,14,23,,2,2,
AGR_002792,M,78,14,1,,2,
AGR_002793,M,30,18,2,,2,2
AGR_002794,M,45,23,,7,2,
AGR_002795,M,49,17,2,,2,
AGR_002796,M,14,23,,9,2,
AGR_002797,F,33,17,2,,2,
AGR_002798,M,99,23,,10,1,
AGR_002799,M,15,11,1,,2,1
AGR_002800,M,23,23,,6,2,
AGR_002801,F,30,23,,5,2,
AGR_002802,I,0,25,2,2,2,
AGR_002803,M,32,22,1,,2,15
AGR_002804,M,18,3,2,,2,1
AGR_002805,M,21,6,2,,2,10
AGR_002806,M,43,6,2,,2,3
AGR_002807,M,50,23,,1,2,
AGR_002808,M,0,1,1,,2,3
AGR_002809,M,17,3,2,,2,3
AGR_002810,,25,22,2,,2,
AGR_002811,M,30,22,2,,1,
AGR_002812,,23,19,2,,2,
AGR_002813,,0,21,2,,2,
AGR_002814,M,99,2,2,,2,3
AGR_002815,M,41,9,1,,2,
AGR_002816,M,41,1,1,,2,15
AGR_002817,M,30,19,2,,2,3
AGR_002818,M,58,14,1,,2,
AGR_002819,M,18,18,1,,2,
AGR_002820,F,28,22,2,,2,4
AGR_002821,M,50,22,1,,2,
AGR_002822,M,0,21,2,,2,
AGR_002823,M,45,21,,,2,
AGR_002824,M,38,23,,2,2,
AGR_002825,I,0,25,2,6,2,2
AGR_002826,F,99,25,2,2,2,3
AGR_002827,M,28,2,1,,2,2
AGR_002828,F,38,13,1,,2,3
AGR_002829,M,45,9,2,,2,15
AGR_002830,M,38,6,2,,2,
AGR_002831,M,39,9,1,,2,
AGR_002832,F,24,2,1,,2,4
AGR_002833,F,13,15,,,2,
AGR_002834,M,18,2,1,,2,3
AGR_002835,M,28,2,1,,2,13
AGR_002836,M,30,21,1,,2,3
AGR_002837,F,31,10,1,,2,3
AGR_002838,M,54,9,1,,2,1
AGR_002839,F,13,2,1,,1,
AGR_002840,M,10,6,2,,2,3
AGR_002841,M,40,24,2,,2,
AGR_002842,F,0,25,2,13,2,3
AGR_002843,M,0,24,2,,1,1
AGR_002844,M,13,23,,7,2,
AGR_002845,F,17,11,1,,2,3
AGR_002846,,99,21,1,,2,4
AGR_002847,M,37,17,1,,2,
AGR_002848,M,32,23,,2,2,
AGR_002849,F,99,18,2,,2,3
AGR_002850,M,41,23,,10,2,3
AGR_002851,M,48,23,,10,2,
AGR_002852,,52,1,1,,2,3
AGR_002853,M,99,18,2,,2,
AGR_002854,M,21,3,2,,1,3
AGR_002855,M,40,2,1,,2,
AGR_002856,M,35,17,2,,1,
AGR_002857,M,0,21,,8,1,
AGR_002858,M,28,3,2,,2,4
AGR_002859,M,39,21,2,,2,
AGR_002860,M,48,5,2,,2,3
AGR_002861,M,36,9,1,,2,3
AGR_002862,M,38,3,2,,2,3
AGR_002863,M,16,3,1,,2,3
AGR_002864,M,48,9,1,,2,3
AGR_002865,M,42,15,1,,2,4
AGR_002866,M,27,7,2,,2,
AGR_002867,,0,5,2,,2,3
AGR_002868,M,39,22,2,,2,
AGR_002869,M,44,9,1,,2,3
AGR_002870,M,38,9,1,,2,
AGR_002871,M,34,1,1,,2,2
AGR_002872,M,27,18,1,,2,3
AGR_002873,M,22,23,,,1,
AGR_002874,F,2,25,2,9,2,
AGR_002875,I,0,25,2,2,2,11
AGR_002876,M,0,25,2,2,1,15
AGR_002877,F,2,25,1,9,2,3
AGR_002878,M,0,25,2,10,2,1
AGR_002879,M,20,3,1,,2,15
AGR_002880,,0,1,1,,2,3
AGR_002881,M,16,23,,7,2,
AGR_002882,M,28,15,1,,2,3
AGR_002883,M,22,19,2,,2,
AGR_002884,M,31,1,1,,2,4
AGR_002885,M,16,12,2,,2,
AGR_002886,M,30,5,2,,2,
AGR_002887,M,56,2,1,,2,3
AGR_002888,M,45,12,2,,2,
AGR_002889,F,35,16,2,,2,3
AGR_002890,M,20,23,,8,2,
AGR_002891,F,33,10,1,,2,
AGR_002892,M,37,1,1,,2,2
AGR_002893,M,27,1,1,,2,4
AGR_002894,M,40,22,2,,1,
AGR_002895,M,64,14,2,,2,
AGR_002896,M,70,1,2,,2,3
AGR_002897,M,60,14,,,2,
AGR_002898,M,29,9,1,,2,
AGR_002899,M,77,23,,7,2,
AGR_002900,M,2,25,2,9,2,
AGR_002901,M,2,23,1,,2,3
AGR_002902,F,25,10,1,,1,
AGR_002903,M,33,8,2,,2,3
AGR_002904,M,27,17,2,,2,
AGR_002905,M,30,3,2,,2,1
AGR_002906,M,46,21,2,,2,
AGR_002907,M,25,1,2,,2,1
AGR_002908,,32,10,1,,2,3
AGR_002909,,50,13,2,,2,3
AGR_002910,,18,18,2,,2,
AGR_002911,M,26,17,2,,1,
AGR_002912,M,10,22,1,,2,
AGR_002913,F,99,12,1,,2,3
AGR_002914,M,50,23,,2,2,
AGR_002915,F,0,13,1,,2,3
AGR_002916,F,19,13,1,,2,3
AGR_002917,M,31,11,1,,2,4
AGR_002918,M,36,11,1,,2,
AGR_002919,M,21,1,1,,2,1
AGR_002920,M,20,15,2,,2,10
AGR_002921,M,0,10,1,,1,
AGR_002922,F,0,24,1,,2,14
AGR_002923,M,28,3,2,,2,2
AGR_002924,M,17,23,,1,2,3
AGR_002925,F,40,3,2,,2,4
AGR_002926,M,35,13,1,,2,4
AGR_002927,F,22,6,2,,2,3
AGR_002928,M,57,1,1,,2,3
AGR_002929,M,25,3,2,,2,15
AGR_002930,M,45,23,,8,2,
AGR_002931,F,11,13,1,,1,15
AGR_002932,M,28,23,,,2,
AGR_002933,F,28,6,1,,2,3
AGR_002934,M,25,7,2,,2,
AGR_002935,M,39,2,1,,2,1
AGR_002936,M,35,7,2,,2,15
AGR_002937,F,38,5,2,,2,2
AGR_002938,M,17,23,,10,2,
AGR_002939,M,2,24,1,,,3
AGR_002940,M,2,22,2,9,,3
AGR_002941,M,2,24,1,,,
AGR_002942,M,2,10,1,,,
AGR_002943,M,62,1,1,,2,
AGR_002944,M,46,23,,7,2,
AGR_002945,M,99,1,1,,2,4
AGR_002946,M,22,22,2,,1,
AGR_002947,M,29,11,1,,2,3
AGR_002948,M,21,2,2,,2,15
AGR_002949,M,36,1,1,,2,
AGR_002950,M,55,13,2,,2,3
AGR_002951,M,10,23,,2,2,
AGR_002952,M,26,7,2,,2,15
AGR_002953,M,24,19,1,,2,
AGR_002954,M,19,2,2,,2,15
AGR_002955,M,29,8,2,,2,
AGR_002956,M,26,11,1,,2,2
AGR_002957,M,32,6,2,,2,
AGR_002958,M,16,21,1,,2,3
AGR_002959,F,30,17,1,,2,14
AGR_002960,M,99,2,2,,2,15
AGR_002961,F,33,10,1,,1,3
AGR_002962,F,25,10,1,,2,14
AGR_002963,M,18,18,2,,2,15
AGR_002964,M,50,9,1,,2,4
AGR_002965,F,2,24,1,,,
AGR_002966,M,2,25,1,9,,
AGR_002967,M,63,1,1,,2,
AGR_002968,M,34,2,2,,2,3
AGR_002969,F,50,10,1,,2,1
AGR_002970,F,20,6,2,,2,15
AGR_002971,M,64,2,1,,2,3
AGR_002972,M,23,2,1,,2,10
AGR_002973,M,17,13,2,,2,3
AGR_002974,M,32,2,2,,2,
AGR_002975,M,16,11,1,,2,3
AGR_002976,M,15,23,,9,2,
AGR_002977,M,28,5,2,,2,3
AGR_002978,M,38,15,1,,2,4
AGR_002979,F,35,11,2,,2,
AGR_002980,M,30,17,2,,2,3
AGR_002981,M,58,23,,8,2,
AGR_002982,F,29,2,1,,2,4
AGR_002983,M,0,23,,8,2,
AGR_002984,M,45,15,2,,2,
AGR_002985,,0,1,1,,2,4
AGR_002986,M,22,21,2,,2,2
AGR_002987,M,39,13,1,,2,4
AGR_002988,M,63,13,2,,2,3
AGR_002989,M,21,1,1,,2,3
AGR_002990,M,18,6,2,,2,15
AGR_002991,M,19,3,1,,2,15
AGR_002992,F,29,19,1,,2,15
AGR_002993,M,25,23,,10,2,
AGR_002994,M,35,9,2,,2,3
AGR_002995,M,35,17,2,,2,
AGR_002996,M,27,15,2,,2,4
AGR_002997,M,0,25,2,6,2,16
AGR_002998,M,99,5,2,,2,4
AGR_002999,M,17,2,1,,2,15
AGR_003000,M,34,7,2,,2,3
AGR_003001,M,0,15,1,,2,3
AGR_003002,F,50,20,1,,2,1
AGR_003003,,46,2,1,,2,4
AGR_003004,M,30,12,1,,2,3
AGR_003005,M,35,1,2,,2,4
AGR_003006,M,47,9,1,,2,3
AGR_003007,M,20,21,2,,2,
AGR_003008,M,50,5,2,,2,3
AGR_003009,M,21,3,,,2,
AGR_003010,M,17,3,,,2,
AGR_003011,M,19,3,,,2,
AGR_003012,M,23,3,1,,2,
AGR_003013,M,99,10,1,,2,3
AGR_003014,M,18,3,1,,1,
AGR_003015,M,20,23,,9,2,
AGR_003016,M,30,1,1,,2,
AGR_003017,M,45,3,2,,2,2
AGR_003018,F,0,25,2,6,2,4
AGR_003019,F,0,22,1,10,2,11
AGR_003020,F,0,10,1,,2,4
AGR_003021,F,0,25,2,2,1,
AGR_003022,M,24,11,1,,2,3
AGR_003023,M,13,23,,4,2,
AGR_003024,M,30,1,,,2,3
AGR_003025,F,25,2,2,,2,15
AGR_003026,,29,7,2,,2,3
AGR_003027,M,23,6,2,,2,
AGR_003028,M,23,5,2,,2,15
AGR_003029,M,0,23,,6,2,
AGR_003030,M,47,21,2,,2,
AGR_003031,,47,21,2,,2,
AGR_003032,F,0,16,1,,2,3
AGR_003033,F,2,25,1,9,2,
AGR_003034,M,23,1,1,,2,15
AGR_003035,F,21,21,2,,2,
AGR_003036,M,43,17,2,,2,
AGR_003037,M,48,17,1,,2,
AGR_003038,M,23,,,8,2,
AGR_003039,F,10,23,,2,2,
AGR_003040,M,90,23,,1,2,
AGR_003041,M,46,8,2,,2,3
AGR_003042,M,58,2,1,,2,15
AGR_003043,F,30,10,2,,2,3
AGR_003044,M,45,23,,2,2,
AGR_003045,M,63,15,1,,2,
AGR_003046,M,0,25,2,8,1,
AGR_003047,F,2,25,2,2,2,
AGR_003048,M,26,17,2,,2,
AGR_003049,M,27,4,2,,2,
AGR_003050,M,56,14,2,,2,
AGR_003051,M,16,23,,7,1,
AGR_003052,,0,23,,9,2,
AGR_003053,M,23,1,2,,2,3
AGR_003054,F,52,17,2,,2,3
AGR_003055,M,17,11,1,,2,4
AGR_003056,M,70,23,,8,2,
AGR_003057,M,60,9,2,,2,
AGR_003058,M,28,2,1,,1,15
AGR_003059,M,22,2,1,,2,1
AGR_003060,M,55,23,,7,2,
AGR_003061,M,58,6,2,,2,3
AGR_003062,M,40,23,,6,2,
AGR_003063,M,19,11,1,,2,3
AGR_003064,M,0,25,2,7,2,2
AGR_003065,M,30,2,1,,2,
AGR_003066,M,52,2,1,,1,1
AGR_003067,F,38,21,1,,2,3
AGR_003068,M,24,3,2,,2,15
AGR_003069,F,25,18,1,,2,3
AGR_003070,M,22,6,2,,2,
AGR_003071,M,30,9,1,,2,15
AGR_003072,M,35,19,1,,2,
AGR_003073,M,33,23,,9,2,
AGR_003074,F,31,10,1,,2,15
AGR_003075,F,40,1,2,,2,3
AGR_003076,M,32,1,1,,2,10
AGR_003077,,40,1,1,,2,3
AGR_003078,M,52,1,1,,2,15
AGR_003079,F,22,11,1,,2,15
AGR_003080,M,37,15,1,,2,3
AGR_003081,F,0,9,2,,2,
AGR_003082,M,65,23,,,2,
AGR_003083,M,55,14,2,,2,
AGR_003084,F,35,10,1,,2,15
AGR_003085,M,22,23,,10,2,
AGR_003086,M,37,9,1,,2,3
AGR_003087,M,45,2,2,,2,3
AGR_003088,M,30,22,1,,1,
AGR_003089,M,42,2,2,,2,
AGR_003090,M,36,13,1,,2,1
AGR_003091,M,45,1,1,,2,2
AGR_003092,M,10,19,2,,1,
AGR_003093,M,27,5,2,,1,
AGR_003094,M,15,13,2,,2,
AGR_003095,M,48,21,1,,2,
AGR_003096,M,99,3,2,,2,4
AGR_003097,F,38,10,1,,2,1
AGR_003098,M,49,22,2,,2,
AGR_003099,F,21,18,1,,2,3
AGR_003100,F,25,3,1,,2,4
AGR_003101,M,24,6,2,,2,
AGR_003102,M,0,24,1,,2,16
AGR_003103,I,0,10,1,,2,15
AGR_003104,M,52,9,1,,2,4
AGR_003105,F,23,12,2,,2,2
AGR_003106,M,35,23,,1,2,
AGR_003107,M,33,23,,,1,
AGR_003108,M,28,2,2,,2,3
AGR_003109,M,24,23,,2,2,
AGR_003110,M,19,8,2,,2,15
AGR_003111,M,29,13,2,,2,15
AGR_003112,M,36,2,2,,2,1
AGR_003113,M,36,1,1,,2,4
AGR_003114,M,24,11,1,,2,4
AGR_003115,M,40,1,2,,2,1
AGR_003116,M,31,2,2,,2,1
AGR_003117,M,53,17,2,,2,
AGR_003118,F,53,21,2,,2,
AGR_003119,M,2,24,2,9,,3
AGR_003120,M,0,25,2,8,2,2
AGR_003121,,53,23,,7,2,
AGR_003122,F,22,10,1,,2,15
AGR_003123,M,35,2,2,,2,3
AGR_003124,F,24,1,1,,2,4
AGR_003125,M,32,19,2,,2,
AGR_003126,M,37,1,2,,2,3
AGR_003127,M,30,7,2,,2,2
AGR_003128,M,50,2,2,,2,3
AGR_003129,M,40,6,1,,2,4
AGR_003130,M,72,23,1,,2,
AGR_003131,M,52,23,2,,2,
AGR_003132,M,27,7,2,,2,3
AGR_003133,M,38,9,1,,2,3
AGR_003134,F,99,10,2,,2,15
AGR_003135,M,23,19,2,,2,
AGR_003136,M,55,1,1,,1,2
AGR_003137,F,0,25,1,8,2,4
AGR_003138,M,54,1,1,,2,
AGR_003139,F,70,14,,,2,
AGR_003140,M,14,13,2,,2,
AGR_003141,M,34,13,2,,2,2
AGR_003142,M,38,7,2,,2,
AGR_003143,M,16,21,2,,2,3
AGR_003144,M,22,9,2,,2,
AGR_003145,M,23,5,2,,2,
AGR_003146,M,28,23,,4,2,
AGR_003147,M,34,15,2,,2,
AGR_003148,M,27,15,1,,2,
AGR_003149,M,0,15,2,,2,
AGR_003150,,50,6,2,,2,3
AGR_003151,M,37,1,2,,2,2
AGR_003152,M,36,23,,7,2,
AGR_003153,M,48,17,2,,2,
AGR_003154,F,45,2,1,,2,4
AGR_003155,M,35,23,,,2,15
AGR_003156,M,2,22,2,,,
AGR_003157,M,2,22,2,,,3
AGR_003158,M,67,9,2,,2,3
AGR_003159,M,26,7,2,,2,3
AGR_003160,M,49,23,,7,2,
AGR_003161,M,34,3,2,,2,
AGR_003162,M,37,23,,9,2,
AGR_003163,F,28,10,1,,2,14
AGR_003164,M,20,2,1,,2,15
AGR_003165,F,36,1,1,,2,15
AGR_003166,M,33,21,2,,2,
AGR_003167,M,60,17,1,,2,
AGR_003168,F,10,17,2,,2,
AGR_003169,M,45,1,2,,2,3
AGR_003170,F,87,21,1,,2,
AGR_003171,F,16,3,2,,2,
AGR_003172,F,27,21,2,,2,4
AGR_003173,M,2,9,1,,2,4
AGR_003174,F,0,25,1,4,2,
AGR_003175,M,43,7,2,,2,3
AGR_003176,M,21,23,,7,2,
AGR_003177,F,50,2,1,,2,4
AGR_003178,M,17,13,2,,2,
AGR_003179,M,17,23,,8,2,
AGR_003180,M,28,12,2,,2,15
AGR_003181,M,59,22,2,,2,
AGR_003182,M,31,1,1,,2,14
AGR_003183,F,14,10,2,,2,
AGR_003184,F,51,5,2,,2,1
AGR_003185,M,35,21,,6,2,4
AGR_003186,M,18,18,2,,2,3
AGR_003187,M,80,21,,6,2,4
AGR_003188,M,18,23,,2,2,
AGR_003189,M,11,18,1,,2,
AGR_003190,M,0,21,,7,2,
AGR_003191,M,99,21,,7,2,
AGR_003192,SD,25,6,2,,2,1
AGR_003193,M,36,9,2,,2,3
AGR_003194,M,99,21,,6,2,
AGR_003195,M,14,21,,8,2,
AGR_003196,M,30,21,,7,2,11
AGR_003197,F,12,2,1,,2,
AGR_003198,M,60,21,,2,2,
AGR_003199,M,44,21,,8,2,
AGR_003200,M,45,21,,8,2,
AGR_003201,M,30,21,,6,2,
AGR_003202,M,2,25,2,9,2,4
AGR_003203,M,2,25,2,2,2,3
AGR_003204,M,25,21,,10,2,
AGR_003205,M,99,13,1,,2,
AGR_003206,M,99,21,,6,2,1
AGR_003207,M,30,21,,11,2,15
AGR_003208,M,30,21,,8,2,
AGR_003209,M,27,21,,10,2,
AGR_003210,M,22,3,2,,1,
AGR_003211,M,99,2,1,,2,4
AGR_003212,M,25,21,,7,2,
AGR_003213,F,20,21,,12,2,
AGR_003214,F,40,10,2,,2,3
AGR_003215,SD,0,21,,10,2,3
AGR_003216,M,99,13,1,,2,4
AGR_003217,M,44,21,,6,2,
AGR_003218,M,80,21,,6,2,
AGR_003219,M,32,15,1,,2,15
AGR_003220,M,24,6,2,,2,15
AGR_003221,M,67,1,1,,2,
AGR_003222,F,26,16,1,,2,15
AGR_003223,M,69,1,1,,2,
AGR_003224,SD,0,21,,2,2,
AGR_003225,M,52,21,,7,2,
AGR_003226,M,40,6,2,,2,
AGR_003227,F,50,12,2,,2,
AGR_003228,M,29,21,,10,2,
AGR_003229,M,17,21,,2,2,
AGR_003230,M,29,4,1,,2,
AGR_003231,M,36,21,,2,2,3
AGR_003232,F,19,3,2,,2,3
AGR_003233,M,0,25,2,8,1,11
AGR_003234,F,0,22,1,,1,4
AGR_003235,F,0,22,2,,2,2
AGR_003236,M,0,9,2,,2,1
AGR_003237,,0,,,,2,
AGR_003238,M,32,17,2,,2,
AGR_003239,M,40,21,,6,2,3
AGR_003240,M,21,18,1,,2,
AGR_003241,M,70,21,,2,2,
AGR_003242,M,0,17,2,,2,
AGR_003243,M,70,19,2,,2,
AGR_003244,M,20,3,1,,2,
AGR_003245,M,28,21,,6,2,
AGR_003246,F,25,13,1,,2,4
AGR_003247,M,45,21,,7,2,3
AGR_003248,M,22,6,2,,2,3
AGR_003249,M,45,6,2,,2,3
AGR_003250,M,30,21,,2,2,
AGR_003251,M,99,11,2,,2,3
AGR_003252,SD,0,21,,6,2,
AGR_003253,M,59,3,2,,2,4
AGR_003254,M,99,21,,3,2,
AGR_003255,F,99,5,2,,2,3
AGR_003256,F,30,21,,1,2,
AGR_003257,M,30,21,,10,2,
AGR_003258,M,16,21,,4,2,
AGR_003259,M,19,6,2,,2,4
AGR_003260,M,0,21,,8,2,
AGR_003261,F,22,9,1,,2,
AGR_003262,M,23,21,,2,2,13
AGR_003263,M,0,21,,2,2,
AGR_003264,M,26,3,1,,2,3
AGR_003265,SD,99,10,1,,2,
AGR_003266,M,40,21,,6,2,
AGR_003267,M,18,21,,7,2,
AGR_003268,M,14,21,,2,2,
AGR_003269,F,2,9,1,,2,
AGR_003270,F,0,25,2,10,2,14
AGR_003271,F,35,10,1,,1,
AGR_003272,M,99,21,,11,2,
AGR_003273,M,99,11,2,,2,2
AGR_003274,F,33,21,,7,2,3
AGR_003275,M,19,2,2,,2,
AGR_003276,M,14,21,,3,2,
AGR_003277,M,53,9,1,,2,
AGR_003278,SD,99,21,,6,2,
AGR_003279,M,0,19,2,,2,3
AGR_003280,M,99,21,,2,2,
AGR_003281,M,15,23,,3,2,
AGR_003282,M,40,1,2,,2,
AGR_003283,M,13,21,,7,2,
AGR_003284,M,99,1,1,,1,
AGR_003285,M,0,21,,1,2,
AGR_003286,M,42,21,,8,2,
AGR_003287,M,0,3,2,,2,
AGR_003288,M,33,3,2,,2,1
AGR_003289,M,0,1,1,,2,2
AGR_003290,F,0,1,1,,2,3
AGR_003291,F,99,7,2,,2,3
AGR_003292,M,62,6,2,,2,3
AGR_003293,M,25,21,,1,2,
AGR_003294,F,0,24,2,,2,2
AGR_003295,F,0,23,2,,1,15
AGR_003296,M,21,13,2,,2,3
AGR_003297,M,25,21,,6,2,4
AGR_003298,M,99,21,,,2,
AGR_003299,M,32,6,2,,1,3
AGR_003300,M,24,21,,2,2,
AGR_003301,F,30,21,,6,2,
AGR_003302,M,0,21,,,2,
AGR_003303,F,99,13,2,,2,3
AGR_003304,F,17,21,,10,2,
AGR_003305,F,27,1,1,,2,3
AGR_003306,M,43,1,1,,2,
AGR_003307,M,40,9,1,,1,3
AGR_003308,M,30,21,,,2,4
AGR_003309,M,32,5,1,,2,1
AGR_003310,M,53,9,2,,2,1
AGR_003311,M,35,21,,2,2,
AGR_003312,M,10,21,,4,2,
AGR_003313,M,13,21,,4,2,
AGR_003314,F,23,21,,6,2,
AGR_003315,F,20,3,2,,2,15
AGR_003316,M,18,21,,8,2,
AGR_003317,M,19,21,,7,2,
AGR_003318,M,18,21,,10,2,
AGR_003319,M,45,21,,,2,15
AGR_003320,M,53,15,2,,2,
AGR_003321,M,99,21,,7,2,3
AGR_003322,M,19,10,1,,2,3
AGR_003323,M,0,21,,3,2,3
AGR_003324,M,13,21,,2,2,
AGR_003325,M,26,3,2,,2,15
AGR_003326,F,55,13,1,,2,4
AGR_003327,F,13,18,1,,2,
AGR_003328,M,0,21,,10,2,
AGR_003329,M,21,7,2,,2,1
AGR_003330,M,99,14,1,,2,3
AGR_003331,M,24,21,,11,2,
AGR_003332,F,0,21,,8,2,15
AGR_003333,M,21,3,2,,2,3
AGR_003334,,0,25,2,10,2,12
AGR_003335,I,0,25,2,7,2,3
AGR_003336,F,0,22,1,,2,14
AGR_003337,F,19,13,1,,2,15
AGR_003338,M,52,13,1,,2,2
AGR_003339,M,16,13,2,,2,4
AGR_003340,M,29,6,1,,2,13
AGR_003341,M,53,21,,8,2,
AGR_003342,M,30,21,,7,2,
AGR_003343,M,27,9,2,,2,
AGR_003344,F,14,9,1,,2,
AGR_003345,F,17,21,,8,2,
AGR_003346,SD,0,21,,11,2,
AGR_003347,F,31,10,1,,1,
AGR_003348,M,18,10,1,,2,
AGR_003349,M,33,9,1,,2,3
AGR_003350,M,12,21,,11,2,
AGR_003351,M,10,21,,10,2,
AGR_003352,F,40,1,1,,2,2
AGR_003353,M,59,21,,7,2,
AGR_003354,M,16,10,1,,2,
AGR_003355,M,41,21,,1,2,3
AGR_003356,M,14,21,,10,2,
AGR_003357,M,76,14,2,,2,
AGR_003358,SD,99,21,,10,2,
AGR_003359,M,26,21,,10,2,
AGR_003360,F,30,1,2,,2,3
AGR_003361,M,13,21,,7,2,4
AGR_003362,M,39,3,1,,2,
AGR_003363,M,57,14,2,,2,
AGR_003364,M,27,3,1,,2,3
AGR_003365,M,99,21,,10,2,
AGR_003366,M,99,21,,4,2,
AGR_003367,F,15,21,,2,2,
AGR_003368,F,46,13,1,,2,3
AGR_003369,F,2,22,2,9,,3
AGR_003370,F,2,9,1,,,
AGR_003371,M,2,24,2,9,,
AGR_003372,M,2,22,2,9,,
AGR_003373,F,12,21,,8,2,
AGR_003374,M,25,11,2,,2,15
AGR_003375,M,21,2,,,2,1
AGR_003376,M,19,21,,10,2,
AGR_003377,M,50,15,1,,2,4
AGR_003378,F,13,21,,8,2,
AGR_003379,M,22,15,1,,2,
AGR_003380,M,22,21,,6,1,
AGR_003381,M,54,15,1,,2,
AGR_003382,M,27,6,2,,2,15
AGR_003383,F,99,6,2,,2,3
AGR_003384,M,23,7,2,,2,3
AGR_003385,M,25,19,2,,2,15
AGR_003386,M,20,13,1,,2,3
AGR_003387,M,0,1,1,,2,15
AGR_003388,M,64,2,1,,2,2
AGR_003389,M,18,11,1,,2,3
AGR_003390,M,20,18,2,,2,3
